¦¸¼Æ,flows
40,26
41,25
42,27
43,27
44,28
45,25
46,25
47,23
48,27
49,28
50,24
51,25
52,26
53,22
54,28
55,25
56,27
57,26
58,30
59,25
60,24
61,24
62,28
63,26
64,23
65,25
66,24
67,26
68,29
69,28
70,29
71,27
72,24
73,24
74,26
75,26
76,26
77,25
78,28
79,25
80,25
81,22
82,23
83,27
84,22
85,25
86,27
87,28
88,26
89,24
90,27
91,27
92,22
93,26
94,27
95,27
96,25
97,27
98,24
99,23
100,23
Period_based
100,flows
1,15
2,18
3,15
4,13
5,17
6,17
7,19
8,19
9,12
10,15
11,20
12,13
13,16
14,15
15,13
16,18
17,16
18,19
19,14
20,20
21,14
22,18
23,16
24,17
25,18
26,16
27,15
28,19
29,15
30,21
31,18
32,19
33,14
34,19
35,16
36,19
37,17
38,15
39,16
40,16
41,17
42,18
43,13
44,18
45,17
46,14
47,20
48,13
49,18
50,11
51,17
52,14
53,19
54,19
55,14
56,14
57,17
58,14
59,17
60,15
61,17
62,20
63,18
64,16
65,16
66,15
67,18
68,15
69,15
70,17
71,18
72,16
73,13
74,18
75,19
76,17
77,15
78,16
79,15
80,16
81,16
82,19
83,15
84,18
85,18
86,18
87,19
88,18
89,19
90,15
91,14
92,19
93,15
94,16
95,15
96,14
97,17
98,17
99,17
100,15
140,flows
1,18
2,18
3,19
4,14
5,20
6,16
7,18
8,15
9,18
10,16
11,18
12,14
13,17
14,16
15,15
16,19
17,16
18,17
19,17
20,15
21,17
22,20
23,18
24,16
25,18
26,14
27,18
28,16
29,17
30,15
31,21
32,20
33,17
34,17
35,15
36,15
37,19
38,14
39,18
40,16
41,16
42,16
43,21
44,16
45,16
46,19
47,16
48,19
49,19
50,18
51,17
52,17
53,17
54,19
55,15
56,17
57,19
58,13
59,22
60,19
61,19
62,17
63,16
64,16
65,16
66,19
67,19
68,17
69,17
70,19
71,15
72,17
73,18
74,18
75,14
76,17
77,16
78,14
79,18
80,22
81,16
82,16
83,16
84,16
85,21
86,14
87,17
88,19
89,18
90,18
91,17
92,19
93,15
94,16
95,16
96,18
97,15
98,19
99,17
100,17
180,flows
1,20
2,17
3,19
4,18
5,18
6,19
7,18
8,20
9,16
10,16
11,19
12,15
13,18
14,19
15,21
16,20
17,19
18,18
19,18
20,15
21,19
22,20
23,15
24,17
25,17
26,20
27,16
28,20
29,17
30,17
31,18
32,19
33,19
34,18
35,17
36,16
37,16
38,18
39,18
40,16
41,18
42,19
43,20
44,16
45,18
46,18
47,18
48,15
49,18
50,19
51,17
52,20
53,15
54,16
55,17
56,15
57,18
58,19
59,18
60,16
61,21
62,19
63,19
64,18
65,14
66,16
67,19
68,19
69,18
70,16
71,16
72,16
73,19
74,18
75,17
76,16
77,18
78,15
79,21
80,16
81,18
82,18
83,15
84,18
85,14
86,16
87,17
88,15
89,16
90,16
91,19
92,18
93,18
94,20
95,21
96,18
97,20
98,16
99,15
100,19
220,flows
1,14
2,13
3,19
4,20
5,16
6,19
7,20
8,17
9,13
10,21
11,13
12,20
13,23
14,20
15,18
16,19
17,21
18,15
19,20
20,15
21,18
22,17
23,18
24,17
25,17
26,19
27,20
28,19
29,16
30,16
31,19
32,19
33,16
34,20
35,23
36,15
37,15
38,20
39,20
40,16
41,16
42,18
43,17
44,14
45,20
46,18
47,19
48,17
49,15
50,17
51,16
52,20
53,16
54,15
55,15
56,15
57,18
58,21
59,16
60,22
61,18
62,18
63,18
64,18
65,19
66,16
67,17
68,18
69,15
70,18
71,17
72,18
73,18
74,17
75,19
76,19
77,18
78,21
79,24
80,18
81,17
82,18
83,20
84,20
85,16
86,17
87,18
88,19
89,21
90,20
91,18
92,20
93,18
94,16
95,16
96,15
97,18
98,20
99,20
100,18
260,flows
1,21
2,17
3,16
4,17
5,23
6,22
7,16
8,16
9,22
10,15
11,20
12,15
13,20
14,22
15,19
16,16
17,20
18,20
19,16
20,20
21,21
22,20
23,23
24,20
25,17
26,20
27,18
28,19
29,20
30,16
31,19
32,15
33,20
34,22
35,16
36,17
37,17
38,17
39,17
40,18
41,19
42,20
43,22
44,18
45,18
46,15
47,17
48,21
49,19
50,21
51,17
52,16
53,19
54,17
55,22
56,19
57,22
58,17
59,19
60,20
61,15
62,22
63,20
64,21
65,19
66,21
67,17
68,17
69,18
70,20
71,21
72,17
73,13
74,16
75,20
76,19
77,17
78,21
79,20
80,19
81,19
82,14
83,18
84,17
85,19
86,25
87,19
88,19
89,16
90,17
91,18
92,18
93,21
94,15
95,20
96,17
97,19
98,17
99,20
100,20
Period_per_size_based
100,flows
1,12
2,16
3,14
4,12
5,17
6,16
7,14
8,15
9,12
10,14
11,18
12,12
13,14
14,13
15,13
16,18
17,16
18,18
19,15
20,14
21,15
22,14
23,15
24,16
25,16
26,13
27,11
28,18
29,16
30,18
31,17
32,17
33,14
34,18
35,11
36,16
37,13
38,13
39,14
40,16
41,16
42,18
43,10
44,14
45,17
46,15
47,19
48,13
49,17
50,12
51,17
52,13
53,17
54,18
55,13
56,11
57,15
58,14
59,17
60,15
61,18
62,17
63,14
64,17
65,16
66,15
67,12
68,17
69,14
70,16
71,17
72,18
73,14
74,15
75,16
76,17
77,13
78,14
79,14
80,18
81,11
82,20
83,11
84,17
85,17
86,17
87,18
88,15
89,17
90,15
91,13
92,16
93,16
94,14
95,13
96,12
97,17
98,16
99,18
100,16
140,flows
1,16
2,15
3,16
4,12
5,16
6,16
7,16
8,16
9,17
10,18
11,17
12,17
13,19
14,11
15,17
16,16
17,15
18,16
19,15
20,15
21,16
22,18
23,14
24,15
25,17
26,15
27,14
28,16
29,13
30,11
31,15
32,17
33,18
34,16
35,10
36,14
37,17
38,12
39,14
40,15
41,12
42,14
43,15
44,19
45,18
46,16
47,17
48,14
49,20
50,17
51,14
52,15
53,18
54,20
55,13
56,15
57,19
58,13
59,20
60,17
61,17
62,14
63,19
64,16
65,16
66,18
67,18
68,15
69,17
70,20
71,14
72,15
73,18
74,17
75,15
76,16
77,16
78,15
79,18
80,18
81,14
82,16
83,16
84,14
85,15
86,14
87,17
88,16
89,16
90,17
91,16
92,16
93,16
94,14
95,16
96,17
97,15
98,20
99,16
100,17
180,flows
1,18
2,16
3,17
4,18
5,15
6,16
7,17
8,20
9,17
10,15
11,18
12,12
13,13
14,14
15,17
16,17
17,16
18,20
19,15
20,16
21,18
22,17
23,13
24,12
25,18
26,12
27,12
28,16
29,17
30,16
31,20
32,15
33,17
34,17
35,16
36,16
37,16
38,16
39,17
40,15
41,15
42,19
43,15
44,14
45,17
46,15
47,17
48,13
49,20
50,18
51,12
52,19
53,14
54,15
55,15
56,16
57,18
58,15
59,17
60,15
61,15
62,17
63,15
64,17
65,14
66,16
67,18
68,14
69,16
70,16
71,14
72,14
73,17
74,14
75,18
76,16
77,16
78,13
79,19
80,10
81,17
82,18
83,18
84,17
85,13
86,11
87,15
88,15
89,17
90,14
91,19
92,16
93,16
94,12
95,17
96,16
97,17
98,15
99,12
100,17
220,flows
1,17
2,13
3,15
4,18
5,13
6,16
7,18
8,15
9,15
10,17
11,16
12,15
13,17
14,22
15,16
16,15
17,18
18,14
19,18
20,17
21,14
22,19
23,16
24,13
25,14
26,19
27,21
28,16
29,17
30,15
31,19
32,15
33,15
34,15
35,19
36,18
37,15
38,17
39,19
40,16
41,15
42,16
43,17
44,14
45,19
46,18
47,16
48,17
49,14
50,19
51,16
52,16
53,13
54,16
55,12
56,13
57,19
58,16
59,15
60,18
61,15
62,15
63,18
64,17
65,17
66,15
67,18
68,18
69,14
70,16
71,16
72,16
73,13
74,16
75,14
76,14
77,17
78,18
79,17
80,14
81,16
82,17
83,20
84,21
85,15
86,17
87,14
88,16
89,18
90,18
91,13
92,17
93,16
94,16
95,13
96,12
97,14
98,18
99,21
100,17
260,flows
1,15
2,17
3,15
4,15
5,21
6,18
7,12
8,17
9,17
10,17
11,14
12,15
13,15
14,19
15,17
16,15
17,19
18,19
19,16
20,19
21,18
22,19
23,14
24,16
25,16
26,16
27,17
28,12
29,14
30,16
31,15
32,17
33,15
34,21
35,15
36,17
37,17
38,15
39,13
40,17
41,17
42,20
43,17
44,15
45,15
46,20
47,12
48,19
49,17
50,18
51,17
52,14
53,14
54,17
55,18
56,16
57,18
58,12
59,20
60,16
61,14
62,19
63,19
64,15
65,18
66,19
67,14
68,15
69,15
70,17
71,19
72,14
73,14
74,17
75,16
76,18
77,16
78,15
79,18
80,15
81,18
82,14
83,17
84,15
85,13
86,22
87,15
88,20
89,15
90,15
91,19
92,16
93,20
94,14
95,16
96,15
97,20
98,15
99,22
100,17
JDPS_Flow_Sorting
100,flows
1,15
2,17
3,15
4,15
5,17
6,17
7,19
8,19
9,12
10,16
11,19
12,14
13,15
14,15
15,12
16,18
17,15
18,19
19,15
20,17
21,14
22,17
23,16
24,17
25,17
26,15
27,16
28,18
29,15
30,21
31,20
32,18
33,13
34,19
35,14
36,17
37,17
38,15
39,16
40,17
41,15
42,18
43,13
44,19
45,14
46,14
47,20
48,14
49,18
50,12
51,17
52,14
53,18
54,19
55,13
56,14
57,17
58,16
59,16
60,16
61,18
62,21
63,19
64,15
65,16
66,15
67,20
68,14
69,15
70,15
71,17
72,17
73,13
74,17
75,19
76,16
77,15
78,17
79,15
80,17
81,15
82,19
83,15
84,18
85,19
86,18
87,19
88,20
89,18
90,14
91,15
92,19
93,16
94,16
95,16
96,14
97,17
98,17
99,17
100,16
140,flows
1,18
2,18
3,18
4,17
5,21
6,16
7,19
8,15
9,19
10,16
11,17
12,16
13,17
14,15
15,16
16,20
17,17
18,17
19,17
20,16
21,17
22,20
23,18
24,17
25,19
26,16
27,18
28,17
29,19
30,17
31,23
32,20
33,18
34,16
35,16
36,14
37,17
38,12
39,18
40,17
41,17
42,19
43,22
44,15
45,14
46,19
47,18
48,18
49,18
50,18
51,16
52,19
53,17
54,20
55,16
56,18
57,20
58,17
59,21
60,19
61,19
62,18
63,16
64,17
65,16
66,19
67,19
68,17
69,19
70,20
71,15
72,18
73,16
74,16
75,18
76,17
77,16
78,12
79,18
80,21
81,18
82,14
83,18
84,18
85,20
86,20
87,17
88,19
89,17
90,18
91,17
92,17
93,17
94,16
95,17
96,18
97,16
98,18
99,17
100,17
180,flows
1,18
2,16
3,18
4,19
5,20
6,18
7,17
8,19
9,17
10,18
11,21
12,14
13,17
14,19
15,18
16,22
17,19
18,20
19,17
20,17
21,20
22,15
23,14
24,18
25,18
26,20
27,16
28,20
29,18
30,18
31,19
32,19
33,20
34,20
35,16
36,17
37,16
38,16
39,18
40,18
41,20
42,19
43,19
44,16
45,18
46,19
47,19
48,15
49,20
50,20
51,19
52,18
53,18
54,16
55,18
56,15
57,18
58,18
59,18
60,15
61,20
62,21
63,20
64,18
65,14
66,17
67,18
68,18
69,19
70,17
71,17
72,17
73,19
74,18
75,20
76,18
77,20
78,18
79,21
80,15
81,19
82,19
83,15
84,19
85,17
86,16
87,20
88,15
89,16
90,19
91,18
92,17
93,18
94,20
95,20
96,18
97,19
98,17
99,13
100,18
220,flows
1,14
2,16
3,21
4,21
5,16
6,19
7,21
8,19
9,17
10,23
11,15
12,18
13,22
14,19
15,21
16,19
17,21
18,17
19,21
20,15
21,16
22,17
23,18
24,16
25,16
26,19
27,22
28,17
29,17
30,19
31,18
32,19
33,17
34,19
35,24
36,18
37,18
38,21
39,18
40,15
41,16
42,21
43,19
44,16
45,20
46,19
47,20
48,17
49,14
50,19
51,16
52,20
53,16
54,15
55,17
56,17
57,19
58,20
59,18
60,21
61,19
62,16
63,19
64,20
65,18
66,20
67,18
68,19
69,15
70,20
71,17
72,17
73,18
74,17
75,20
76,18
77,18
78,21
79,24
80,18
81,18
82,18
83,20
84,22
85,18
86,19
87,20
88,19
89,19
90,20
91,18
92,21
93,18
94,18
95,16
96,16
97,19
98,20
99,20
100,18
260,flows
1,22
2,16
3,14
4,16
5,20
6,23
7,17
8,17
9,22
10,18
11,20
12,15
13,20
14,21
15,20
16,17
17,21
18,20
19,16
20,26
21,21
22,21
23,23
24,22
25,19
26,19
27,19
28,17
29,21
30,20
31,20
32,17
33,20
34,23
35,21
36,16
37,19
38,22
39,17
40,18
41,19
42,21
43,21
44,22
45,18
46,16
47,17
48,22
49,19
50,22
51,19
52,18
53,20
54,19
55,20
56,20
57,22
58,16
59,17
60,17
61,16
62,19
63,20
64,20
65,21
66,21
67,16
68,18
69,19
70,20
71,19
72,17
73,16
74,17
75,22
76,18
77,19
78,22
79,20
80,22
81,21
82,17
83,17
84,17
85,20
86,22
87,17
88,19
89,18
90,19
91,20
92,21
93,21
94,16
95,21
96,17
97,19
98,18
99,22
100,21
Deadline_based
100,flows
1,15
2,20
3,14
4,13
5,16
6,17
7,19
8,18
9,13
10,16
11,18
12,13
13,16
14,16
15,12
16,18
17,14
18,18
19,13
20,16
21,15
22,17
23,16
24,17
25,17
26,17
27,15
28,16
29,15
30,21
31,19
32,18
33,13
34,22
35,16
36,16
37,17
38,15
39,16
40,17
41,17
42,20
43,13
44,17
45,14
46,13
47,18
48,15
49,19
50,12
51,17
52,14
53,19
54,19
55,14
56,12
57,16
58,17
59,14
60,14
61,20
62,21
63,16
64,14
65,17
66,15
67,20
68,15
69,15
70,15
71,17
72,17
73,15
74,19
75,20
76,16
77,15
78,16
79,15
80,18
81,15
82,20
83,15
84,17
85,19
86,19
87,19
88,22
89,17
90,17
91,14
92,20
93,16
94,16
95,16
96,13
97,16
98,17
99,18
100,13
140,flows
1,18
2,16
3,19
4,15
5,18
6,18
7,19
8,15
9,20
10,14
11,16
12,15
13,19
14,16
15,17
16,20
17,17
18,17
19,17
20,17
21,16
22,21
23,18
24,16
25,17
26,14
27,21
28,17
29,17
30,17
31,22
32,21
33,19
34,18
35,16
36,14
37,18
38,14
39,17
40,19
41,16
42,18
43,20
44,17
45,16
46,20
47,19
48,20
49,18
50,19
51,14
52,19
53,16
54,20
55,17
56,18
57,21
58,17
59,22
60,19
61,19
62,18
63,16
64,17
65,17
66,19
67,19
68,17
69,19
70,20
71,15
72,18
73,18
74,18
75,15
76,17
77,15
78,16
79,19
80,21
81,16
82,16
83,20
84,18
85,21
86,23
87,17
88,20
89,18
90,18
91,17
92,16
93,17
94,16
95,17
96,19
97,18
98,18
99,17
100,17
180,flows
1,19
2,15
3,18
4,18
5,24
6,18
7,17
8,21
9,16
10,19
11,21
12,14
13,16
14,17
15,19
16,21
17,18
18,20
19,16
20,17
21,20
22,17
23,15
24,17
25,19
26,20
27,15
28,18
29,15
30,17
31,20
32,19
33,19
34,17
35,20
36,17
37,17
38,16
39,21
40,19
41,20
42,18
43,20
44,16
45,18
46,20
47,20
48,14
49,18
50,20
51,19
52,19
53,16
54,15
55,18
56,17
57,17
58,18
59,18
60,18
61,19
62,20
63,18
64,18
65,16
66,18
67,21
68,17
69,20
70,18
71,18
72,16
73,19
74,18
75,21
76,17
77,19
78,19
79,21
80,14
81,20
82,19
83,16
84,21
85,16
86,14
87,19
88,14
89,17
90,20
91,20
92,17
93,18
94,19
95,19
96,18
97,18
98,19
99,15
100,18
220,flows
1,14
2,14
3,21
4,20
5,17
6,18
7,19
8,19
9,19
10,24
11,14
12,21
13,23
14,24
15,21
16,21
17,21
18,14
19,19
20,17
21,18
22,16
23,19
24,20
25,16
26,19
27,21
28,17
29,15
30,21
31,17
32,20
33,16
34,20
35,22
36,18
37,18
38,21
39,19
40,14
41,15
42,20
43,17
44,16
45,20
46,20
47,21
48,19
49,17
50,20
51,15
52,22
53,16
54,16
55,16
56,17
57,19
58,20
59,16
60,21
61,20
62,16
63,19
64,18
65,18
66,21
67,21
68,16
69,16
70,18
71,17
72,18
73,17
74,18
75,20
76,20
77,18
78,20
79,23
80,17
81,19
82,19
83,20
84,20
85,19
86,20
87,19
88,16
89,21
90,22
91,17
92,19
93,19
94,17
95,16
96,16
97,19
98,20
99,19
100,17
260,flows
1,23
2,19
3,15
4,19
5,20
6,23
7,17
8,18
9,24
10,19
11,20
12,18
13,19
14,23
15,24
16,19
17,20
18,22
19,18
20,20
21,20
22,22
23,24
24,22
25,17
26,19
27,20
28,19
29,21
30,21
31,17
32,18
33,21
34,23
35,22
36,18
37,21
38,20
39,19
40,20
41,18
42,21
43,22
44,18
45,22
46,15
47,18
48,22
49,19
50,21
51,20
52,18
53,18
54,18
55,20
56,22
57,23
58,17
59,20
60,20
61,15
62,21
63,21
64,20
65,19
66,19
67,21
68,18
69,20
70,19
71,22
72,17
73,14
74,19
75,23
76,19
77,18
78,20
79,21
80,20
81,19
82,16
83,18
84,16
85,20
86,22
87,16
88,19
89,17
90,20
91,18
92,20
93,21
94,16
95,20
96,17
97,20
98,20
99,24
100,19
