¦¸¼Æ,time
85,1342
86,1501
87,1635
88,1567
89,1478
90,1478
91,1559
92,1566
93,1494
94,1590
95,1514
96,1484
97,1469
98,1430
99,1503
100,1439
260,flows
1,1844
2,1824
3,1743
4,1601
5,1684
6,1823
7,1730
8,1787
9,1819
10,1786
11,1639
12,1832
13,1809
14,1772
15,1675
16,1827
17,1789
18,1657
19,1769
20,1884
21,1656
22,1825
23,1601
24,1684
25,1659
26,1681
27,1575
28,1583
29,1668
30,1582
31,1830
32,1672
33,1798
34,1679
35,1507
36,1868
37,1578
38,1744
39,1700
40,1608
41,1588
42,1659
43,1626
44,1860
45,1551
46,1851
47,1771
48,1706
49,1613
50,1621
51,1631
52,1760
53,1773
54,1618
55,1689
56,1886
57,1909
58,1756
59,1477
60,1566
61,1743
62,1722
63,1660
64,1752
65,1710
66,1911
67,1671
68,1711
69,1653
70,1652
71,1929
72,1660
73,1749
74,1871
75,1670
76,1692
77,1927
78,1746
79,1561
80,1623
81,1569
82,1565
83,1606
84,1687
85,1887
86,1633
87,1820
88,1631
89,1576
90,1752
91,1768
92,1772
93,1695
94,1737
95,1767
96,1843
97,1723
98,1726
99,1884
100,1726
Period_based
100,flows
1,571
2,609
3,641
4,567
5,602
6,596
7,536
8,570
9,568
10,664
11,633
12,614
13,699
14,526
15,644
16,562
17,588
18,621
19,579
20,616
21,640
22,658
23,589
24,625
25,548
26,573
27,735
28,619
29,623
30,642
31,579
32,536
33,604
34,588
35,706
36,590
37,677
38,593
39,744
40,559
41,687
42,593
43,588
44,652
45,610
46,622
47,565
48,595
49,683
50,638
51,612
52,604
53,558
54,604
55,547
56,604
57,546
58,600
59,612
60,660
61,541
62,581
63,640
64,598
65,617
66,694
67,707
68,630
69,614
70,577
71,539
72,661
73,572
74,500
75,555
76,578
77,607
78,622
79,531
80,654
81,591
82,602
83,632
84,696
85,603
86,587
87,727
88,679
89,580
90,571
91,561
92,594
93,610
94,633
95,609
96,569
97,593
98,618
99,564
100,579
140,flows
1,788
2,867
3,771
4,641
5,829
6,861
7,720
8,850
9,774
10,744
11,787
12,807
13,805
14,877
15,808
16,816
17,771
18,746
19,739
20,995
21,806
22,754
23,749
24,784
25,811
26,756
27,742
28,966
29,732
30,739
31,802
32,805
33,892
34,828
35,844
36,884
37,889
38,722
39,784
40,791
41,789
42,823
43,777
44,913
45,790
46,893
47,720
48,744
49,750
50,748
51,847
52,759
53,741
54,695
55,731
56,888
57,739
58,840
59,780
60,773
61,832
62,805
63,747
64,952
65,807
66,730
67,684
68,764
69,741
70,746
71,740
72,912
73,723
74,752
75,845
76,760
77,831
78,892
79,719
80,745
81,796
82,754
83,776
84,746
85,833
86,769
87,840
88,771
89,867
90,786
91,767
92,764
93,727
94,900
95,804
96,804
97,812
98,726
99,749
100,779
180,flows
1,1038
2,883
3,1091
4,979
5,1055
6,853
7,964
8,921
9,978
10,995
11,981
12,985
13,986
14,964
15,975
16,1000
17,922
18,1045
19,893
20,919
21,1036
22,1097
23,858
24,949
25,881
26,1073
27,1033
28,1024
29,934
30,1095
31,981
32,970
33,884
34,965
35,865
36,925
37,932
38,997
39,988
40,923
41,938
42,1001
43,856
44,939
45,1070
46,1169
47,991
48,974
49,951
50,995
51,1027
52,958
53,1042
54,933
55,876
56,1025
57,938
58,898
59,914
60,1031
61,929
62,900
63,891
64,891
65,924
66,1024
67,926
68,1055
69,895
70,972
71,904
72,980
73,930
74,891
75,1047
76,873
77,1041
78,1090
79,896
80,857
81,967
82,889
83,1179
84,978
85,988
86,943
87,857
88,910
89,1179
90,969
91,987
92,1022
93,918
94,842
95,873
96,963
97,960
98,965
99,1082
100,863
220,flows
1,1209
2,1145
3,1152
4,1165
5,1098
6,1191
7,1229
8,1134
9,1228
10,1036
11,1273
12,1163
13,1095
14,1208
15,1244
16,1062
17,1140
18,1026
19,1179
20,1053
21,1185
22,1105
23,1089
24,1217
25,1108
26,1015
27,1151
28,1177
29,1104
30,1237
31,1249
32,1141
33,1055
34,1023
35,1162
36,1208
37,1057
38,1137
39,1161
40,1194
41,1084
42,1141
43,1139
44,1213
45,1169
46,1206
47,1223
48,1202
49,1133
50,1124
51,1178
52,1046
53,1130
54,1179
55,1178
56,1125
57,1019
58,1190
59,1084
60,1465
61,1048
62,1138
63,1078
64,1112
65,1244
66,1154
67,1221
68,1139
69,1198
70,1063
71,1144
72,1130
73,1099
74,1022
75,1165
76,1137
77,1073
78,1089
79,1072
80,1218
81,1163
82,1234
83,1166
84,1153
85,1089
86,1084
87,1209
88,1251
89,1182
90,243
91,1299
92,1214
93,1054
94,1238
95,1115
96,1123
97,1160
98,1099
99,1185
100,1052
260,flows
1,1322
2,1404
3,1445
4,1337
5,1313
6,1413
7,1282
8,1347
9,1358
10,1257
11,1316
12,1441
13,1390
14,1308
15,1250
16,1294
17,1326
18,1191
19,1299
20,1469
21,1270
22,1372
23,1286
24,1355
25,1222
26,1252
27,1302
28,1194
29,1291
30,1154
31,1257
32,1344
33,1311
34,1324
35,1261
36,1359
37,1230
38,1341
39,1281
40,1300
41,1286
42,1267
43,1234
44,1399
45,1234
46,1273
47,1319
48,1354
49,1383
50,1239
51,1263
52,1388
53,1347
54,1253
55,1334
56,1377
57,1494
58,1415
59,1154
60,1249
61,1324
62,1358
63,1240
64,1396
65,1242
66,1430
67,1336
68,1351
69,1283
70,1292
71,1376
72,1262
73,1294
74,1419
75,1285
76,1286
77,1454
78,1344
79,1152
80,1226
81,1288
82,1305
83,1242
84,1302
85,1427
86,1326
87,1381
88,1189
89,217
90,1268
91,1260
92,1340
93,1284
94,1317
95,1353
96,1232
97,1248
98,1261
99,1528
100,1322
Period_per_size_based
100,flows
1,610
2,664
3,640
4,598
5,588
6,649
7,605
8,635
9,643
10,684
11,647
12,613
13,734
14,557
15,588
16,613
17,579
18,629
19,608
20,612
21,630
22,687
23,624
24,686
25,636
26,578
27,728
28,593
29,652
30,610
31,595
32,617
33,614
34,606
35,730
36,627
37,724
38,602
39,734
40,587
41,699
42,609
43,599
44,650
45,640
46,641
47,577
48,601
49,740
50,634
51,643
52,630
53,559
54,617
55,575
56,597
57,550
58,577
59,643
60,625
61,565
62,624
63,629
64,675
65,610
66,684
67,716
68,658
69,611
70,610
71,567
72,728
73,652
74,564
75,608
76,594
77,645
78,627
79,549
80,649
81,637
82,599
83,617
84,697
85,639
86,575
87,735
88,703
89,623
90,563
91,601
92,613
93,673
94,693
95,594
96,629
97,575
98,599
99,593
100,572
140,flows
1,860
2,872
3,787
4,717
5,901
6,861
7,737
8,847
9,801
10,767
11,786
12,880
13,852
14,884
15,816
16,825
17,769
18,753
19,756
20,1001
21,860
22,750
23,783
24,790
25,827
26,765
27,727
28,1001
29,753
30,794
31,822
32,831
33,900
34,804
35,833
36,891
37,877
38,742
39,821
40,859
41,777
42,834
43,774
44,943
45,802
46,891
47,749
48,738
49,763
50,724
51,898
52,789
53,780
54,700
55,747
56,907
57,768
58,855
59,753
60,817
61,834
62,813
63,794
64,977
65,826
66,748
67,714
68,791
69,787
70,797
71,760
72,910
73,734
74,805
75,843
76,768
77,838
78,893
79,747
80,763
81,831
82,811
83,820
84,770
85,848
86,808
87,857
88,776
89,885
90,799
91,767
92,788
93,757
94,937
95,880
96,813
97,847
98,790
99,755
100,846
180,flows
1,1070
2,878
3,1117
4,991
5,1073
6,942
7,1044
8,975
9,1074
10,1004
11,985
12,999
13,969
14,987
15,998
16,1034
17,913
18,1138
19,976
20,968
21,1045
22,1165
23,930
24,970
25,903
26,1080
27,1008
28,1032
29,987
30,1113
31,994
32,982
33,972
34,967
35,879
36,958
37,1002
38,1032
39,960
40,929
41,929
42,1000
43,892
44,959
45,1060
46,1193
47,951
48,987
49,954
50,1001
51,1061
52,971
53,1031
54,941
55,927
56,1025
57,952
58,912
59,941
60,1056
61,926
62,902
63,940
64,954
65,945
66,1037
67,1002
68,1043
69,959
70,1118
71,994
72,1041
73,933
74,868
75,1068
76,935
77,1053
78,1075
79,931
80,891
81,998
82,932
83,1180
84,987
85,1040
86,942
87,869
88,930
89,1141
90,964
91,1006
92,1062
93,975
94,867
95,911
96,981
97,949
98,990
99,1089
100,912
220,flows
1,1197
2,1203
3,1215
4,1151
5,1142
6,1243
7,1277
8,1117
9,1234
10,1071
11,1317
12,1189
13,1131
14,1233
15,1278
16,1023
17,1111
18,1080
19,1216
20,1072
21,1154
22,1157
23,1133
24,1211
25,1156
26,1069
27,1170
28,1183
29,1192
30,1262
31,1224
32,1179
33,1088
34,1086
35,1180
36,1208
37,1139
38,1162
39,1164
40,1207
41,1155
42,1146
43,1126
44,1245
45,1177
46,1202
47,1245
48,1196
49,1176
50,1161
51,1182
52,1119
53,1162
54,1166
55,1194
56,1217
57,1023
58,1201
59,1128
60,1485
61,1082
62,1200
63,1130
64,1163
65,1244
66,1157
67,1259
68,1182
69,1194
70,1153
71,1129
72,1204
73,1121
74,1074
75,1177
76,1153
77,1221
78,1107
79,1117
80,1206
81,1189
82,1256
83,1133
84,1158
85,1115
86,1067
87,1187
88,1306
89,1174
90,243
91,1350
92,1245
93,1086
94,1257
95,1153
96,1125
97,1194
98,1101
99,1201
100,1081
260,flows
1,1400
2,1411
3,1464
4,1391
5,1351
6,1494
7,1287
8,1395
9,1411
10,1245
11,1334
12,1422
13,1400
14,1373
15,1318
16,1305
17,1310
18,1210
19,1358
20,1541
21,1281
22,1406
23,1290
24,1362
25,1285
26,1337
27,1283
28,1313
29,1335
30,1278
31,1296
32,1285
33,1328
34,1347
35,1274
36,1369
37,1267
38,1351
39,1350
40,1301
41,1341
42,1267
43,1274
44,1419
45,1248
46,1303
47,1329
48,1377
49,1328
50,1254
51,1279
52,1440
53,1333
54,1291
55,1287
56,1476
57,1506
58,1377
59,1212
60,1231
61,1312
62,1346
63,1265
64,1449
65,1272
66,1453
67,1325
68,1355
69,1334
70,1262
71,1409
72,1312
73,1329
74,1476
75,1294
76,1272
77,1427
78,1307
79,1173
80,1281
81,1327
82,1331
83,1277
84,1330
85,1500
86,1338
87,1454
88,1308
89,212
90,1300
91,1290
92,1361
93,1275
94,1402
95,1391
96,1257
97,1312
98,1335
99,1614
100,1334
JDPS Flow Sorting
100,flows
1,635
2,618
3,644
4,564
5,586
6,569
7,587
8,631
9,606
10,653
11,723
12,645
13,693
14,614
15,624
16,693
17,579
18,629
19,647
20,605
21,600
22,613
23,583
24,636
25,590
26,567
27,762
28,608
29,657
30,609
31,595
32,667
33,613
34,657
35,702
36,595
37,707
38,599
39,740
40,605
41,676
42,617
43,606
44,651
45,702
46,649
47,532
48,677
49,671
50,645
51,647
52,645
53,594
54,619
55,601
56,568
57,572
58,594
59,621
60,651
61,603
62,586
63,668
64,635
65,633
66,667
67,695
68,652
69,659
70,578
71,624
72,652
73,617
74,511
75,565
76,595
77,644
78,628
79,528
80,653
81,617
82,570
83,649
84,688
85,610
86,652
87,742
88,685
89,582
90,612
91,646
92,611
93,724
94,799
95,618
96,601
97,572
98,617
99,578
100,591
140,flows
1,830
2,883
3,776
4,706
5,959
6,841
7,770
8,842
9,822
10,830
11,794
12,916
13,855
14,900
15,833
16,884
17,783
18,824
19,768
20,979
21,813
22,755
23,803
24,764
25,813
26,790
27,863
28,992
29,775
30,803
31,809
32,881
33,893
34,824
35,868
36,836
37,880
38,755
39,828
40,876
41,847
42,783
43,789
44,907
45,814
46,940
47,800
48,813
49,757
50,746
51,834
52,815
53,752
54,766
55,785
56,897
57,814
58,819
59,809
60,849
61,809
62,809
63,809
64,969
65,848
66,772
67,807
68,746
69,763
70,770
71,752
72,885
73,758
74,742
75,824
76,747
77,852
78,875
79,734
80,792
81,797
82,816
83,801
84,704
85,884
86,808
87,832
88,795
89,853
90,801
91,755
92,808
93,706
94,966
95,897
96,796
97,884
98,801
99,749
100,810
180,flows
1,1059
2,940
3,1093
4,967
5,1149
6,898
7,1019
8,939
9,984
10,975
11,946
12,1010
13,957
14,995
15,1018
16,1049
17,900
18,1183
19,971
20,928
21,1080
22,1114
23,950
24,1020
25,913
26,1050
27,1018
28,1039
29,1004
30,1104
31,981
32,1015
33,931
34,945
35,875
36,1002
37,967
38,1008
39,1004
40,910
41,995
42,1003
43,997
44,976
45,1114
46,1246
47,996
48,957
49,1030
50,1010
51,1022
52,972
53,1071
54,969
55,967
56,1026
57,1012
58,959
59,957
60,1054
61,971
62,991
63,1018
64,1024
65,995
66,1013
67,1029
68,1013
69,889
70,1017
71,971
72,1001
73,977
74,908
75,1053
76,953
77,983
78,1107
79,957
80,889
81,1042
82,975
83,1168
84,989
85,996
86,950
87,893
88,929
89,1141
90,969
91,1005
92,1010
93,922
94,857
95,955
96,947
97,975
98,1060
99,1059
100,892
220,flows
1,1263
2,1167
3,1214
4,1173
5,1152
6,1221
7,1245
8,1102
9,1179
10,1097
11,1277
12,1184
13,1105
14,1393
15,1236
16,1039
17,1182
18,1094
19,1262
20,1047
21,1165
22,1137
23,1117
24,1259
25,1118
26,1192
27,1157
28,1236
29,1149
30,1193
31,1280
32,1177
33,1128
34,1080
35,1224
36,1185
37,1130
38,1203
39,1216
40,1264
41,1127
42,1157
43,1110
44,1184
45,1164
46,1193
47,1258
48,1194
49,1144
50,1169
51,1228
52,1160
53,1155
54,1219
55,1250
56,1299
57,1036
58,1229
59,1140
60,1548
61,1116
62,1201
63,1144
64,1183
65,1249
66,1212
67,1292
68,1211
69,1238
70,1097
71,1161
72,1182
73,1126
74,1199
75,1288
76,1115
77,1299
78,1072
79,1082
80,1210
81,1250
82,1256
83,1118
84,1137
85,1171
86,1159
87,1265
88,1284
89,1147
90,243
91,1323
92,1303
93,1092
94,1270
95,1163
96,1153
97,1184
98,1137
99,1203
100,1085
260,flows
1,1351
2,1489
3,1437
4,1382
5,1318
6,1421
7,1367
8,1351
9,1396
10,1265
11,1328
12,1482
13,1433
14,1378
15,1380
16,1357
17,1292
18,1286
19,1349
20,1565
21,1232
22,1463
23,1326
24,1369
25,1280
26,1335
27,1312
28,1262
29,1342
30,1215
31,1329
32,1359
33,1352
34,1302
35,1336
36,1394
37,1274
38,1326
39,1331
40,1310
41,1284
42,1267
43,1328
44,1425
45,1227
46,1387
47,1357
48,1391
49,1395
50,1258
51,1267
52,1426
53,1334
54,1270
55,1340
56,1433
57,1570
58,1369
59,1182
60,1270
61,1344
62,1375
63,1300
64,1467
65,1265
66,1425
67,1375
68,1347
69,1355
70,1298
71,1383
72,1335
73,1343
74,1438
75,1327
76,1328
77,1439
78,1342
79,1191
80,1361
81,1473
82,1369
83,1324
84,1373
85,1461
86,1325
87,1393
88,1253
89,214
90,1305
91,1288
92,1408
93,1363
94,1352
95,1413
96,1313
97,1300
98,1335
99,1532
100,1383
Deadline_based
100,flows
1,645
2,651
3,654
4,579
5,588
6,613
7,568
8,620
9,593
10,651
11,750
12,610
13,713
14,604
15,652
16,652
17,616
18,721
19,609
20,629
21,650
22,663
23,594
24,701
25,587
26,603
27,755
28,602
29,734
30,630
31,556
32,667
33,625
34,610
35,780
36,608
37,709
38,602
39,722
40,569
41,699
42,633
43,627
44,655
45,677
46,673
47,535
48,669
49,642
50,628
51,656
52,621
53,578
54,647
55,636
56,603
57,541
58,557
59,605
60,616
61,598
62,568
63,714
64,669
65,650
66,647
67,724
68,679
69,654
70,599
71,566
72,733
73,633
74,568
75,563
76,659
77,672
78,657
79,557
80,620
81,610
82,577
83,649
84,723
85,594
86,631
87,735
88,701
89,634
90,606
91,642
92,597
93,700
94,733
95,569
96,630
97,599
98,606
99,566
100,568
140,flows
1,851
2,960
3,834
4,752
5,963
6,848
7,773
8,873
9,842
10,865
11,837
12,944
13,912
14,1018
15,860
16,865
17,788
18,794
19,768
20,971
21,862
22,796
23,779
24,837
25,809
26,757
27,790
28,979
29,767
30,814
31,817
32,843
33,908
34,789
35,846
36,843
37,920
38,760
39,838
40,851
41,822
42,806
43,784
44,951
45,850
46,890
47,793
48,775
49,770
50,739
51,880
52,821
53,750
54,801
55,801
56,920
57,822
58,852
59,851
60,867
61,844
62,826
63,814
64,948
65,847
66,796
67,775
68,816
69,796
70,827
71,769
72,917
73,740
74,792
75,845
76,754
77,953
78,889
79,761
80,815
81,775
82,789
83,854
84,766
85,870
86,833
87,841
88,798
89,871
90,758
91,780
92,834
93,760
94,943
95,965
96,811
97,920
98,809
99,740
100,853
180,flows
1,1104
2,916
3,1140
4,982
5,1138
6,923
7,1041
8,1015
9,1006
10,987
11,973
12,1010
13,1003
14,1059
15,1011
16,1076
17,895
18,1146
19,972
20,943
21,1124
22,1158
23,967
24,1008
25,921
26,1055
27,1095
28,1067
29,1124
30,1117
31,996
32,999
33,967
34,954
35,874
36,960
37,984
38,1038
39,997
40,967
41,1040
42,1040
43,991
44,1013
45,1068
46,1224
47,1031
48,1008
49,1070
50,1034
51,1076
52,990
53,1070
54,1077
55,936
56,1071
57,1014
58,946
59,1002
60,1093
61,1022
62,983
63,1027
64,1029
65,953
66,1014
67,1047
68,1099
69,909
70,1054
71,1010
72,1036
73,984
74,906
75,1150
76,947
77,1038
78,1125
79,972
80,881
81,1030
82,1000
83,1154
84,1037
85,1027
86,1019
87,859
88,952
89,1183
90,992
91,1014
92,1039
93,947
94,886
95,920
96,932
97,989
98,1017
99,1035
100,920
220,flows
1,1269
2,1258
3,1203
4,1192
5,1199
6,1260
7,1271
8,1125
9,1213
10,1123
11,1299
12,1182
13,1118
14,1210
15,1273
16,1120
17,1207
18,1147
19,1358
20,1075
21,1202
22,1117
23,1160
24,1255
25,1102
26,1175
27,1183
28,1225
29,1188
30,1275
31,1328
32,1174
33,1119
34,1135
35,1228
36,1213
37,1153
38,1245
39,1214
40,1277
41,1174
42,1202
43,1112
44,1226
45,1208
46,1221
47,1324
48,1266
49,1180
50,1194
51,1222
52,1210
53,1256
54,1216
55,1248
56,1324
57,1135
58,1212
59,1151
60,1515
61,1142
62,1198
63,1155
64,1229
65,1270
66,1228
67,1336
68,1257
69,1231
70,1146
71,1152
72,1206
73,1087
74,1097
75,1249
76,1141
77,1247
78,1143
79,1144
80,1254
81,1269
82,1337
83,1107
84,1182
85,1153
86,1164
87,1223
88,1263
89,1212
90,243
91,1381
92,1338
93,1127
94,1283
95,1165
96,1125
97,1183
98,1166
99,1185
100,1172
260,flows
1,1369
2,1505
3,1449
4,1355
5,1357
6,1449
7,1359
8,1383
9,1413
10,1305
11,1347
12,1524
13,1428
14,1405
15,1404
16,1354
17,1360
18,1245
19,1374
20,1560
21,1277
22,1440
23,1377
24,1408
25,1305
26,1421
27,1314
28,1267
29,1346
30,1228
31,1325
32,1413
33,1364
34,1311
35,1337
36,1394
37,1316
38,1357
39,1362
40,1296
41,1336
42,1352
43,1323
44,1448
45,1290
46,1320
47,1414
48,1368
49,1341
50,1299
51,1365
52,1469
53,1333
54,1291
55,1323
56,1437
57,1568
58,1388
59,1187
60,1272
61,1353
62,1411
63,1287
64,1453
65,1291
66,1489
67,1376
68,1324
69,1418
70,1255
71,1364
72,1324
73,1365
74,1496
75,1348
76,1380
77,1469
78,1371
79,1223
80,1322
81,1373
82,1386
83,1376
84,1358
85,1489
86,1360
87,1432
88,1275
89,214
90,1290
91,1330
92,1386
93,1353
94,1428
95,1422
96,1349
97,1274
98,1339
99,1529
100,1489
